REFERANS_YIL;BULTEN_NO;KAPSAMICI_KAPSAMDISI;BT_BILG_MASAUSTU;BT_BILG_DIZUSTU;BT_TABLET;BT_TEL_CEP;BT_DIGER_CIHAZ;HANE_INTERNET_ERISIM_DURUMU;hane_aylik_gelir_grp_5;HHB;IBBS_1;HANE_FAKTOR
2023;10481;1;1;1;2;1;1;1;2;5;TR1;2915.939424
2023;10482;1;1;1;1;1;1;1;2;4;TR1;4528.922418
2023;10483;1;2;1;2;1;2;1;2;4;TR1;3522.003885
2023;10484;1;2;2;2;1;1;1;3;4;TR1;4321.943906
2023;10485;1;2;1;2;1;1;1;5;5;TR1;5415.622765
2023;10486;1;1;2;2;1;1;1;2;5;TR1;3230.507057
2023;10487;1;2;2;2;1;2;1;2;3;TR1;3916.946318
2023;10488;1;2;2;2;1;2;1;2;2;TR1;1979.434843
2023;10489;1;2;2;2;1;1;1;2;3;TR1;3320.444444
2023;10491;1;1;1;1;1;1;1;2;4;TR1;3599.948553
2023;10492;1;2;1;1;1;1;1;2;2;TR1;4722.575991
2023;10493;1;1;2;1;1;1;1;5;3;TR1;3939.344063
2023;10494;1;2;2;2;1;1;1;2;2;TR1;3450.880813
2023;10495;1;2;1;2;1;1;1;3;2;TR1;4015.023809
2023;10496;1;1;2;2;1;2;1;2;5;TR1;2731.359508
2023;10497;1;2;2;1;1;1;1;2;7;TR1;5182.283487
2023;10498;1;2;1;1;1;2;1;2;3;TR1;3388.771531
2023;10499;1;2;1;1;1;2;1;2;5;TR1;3035.183418
2023;10501;1;2;1;2;1;2;1;3;5;TR1;4288.240379
2023;10502;1;2;2;2;1;2;1;2;2;TR1;3426.489424
2023;10503;1;2;2;2;1;2;1;2;5;TR1;4197.622009
2023;10504;1;2;2;2;1;2;1;2;1;TR1;4087.74581
2023;10505;1;2;2;2;1;2;1;1;1;TR1;4206.874342
2023;10506;1;2;2;2;1;1;1;2;4;TR1;2393.791497
2023;10507;1;2;2;2;1;1;1;2;3;TR1;3975.998134
2023;10508;1;2;2;2;1;2;1;2;4;TR1;2156.671563
2023;10509;1;1;2;2;1;2;1;2;6;TR1;5324.008292
2023;10511;1;1;1;2;1;1;1;5;3;TR1;3639.058355
2023;10512;1;2;1;2;1;1;1;5;2;TR1;4722.575991
2023;10513;1;2;1;2;1;1;1;5;2;TR1;4722.575991
2023;10514;1;1;2;2;1;1;1;3;5;TR1;4956.639438
2023;10515;1;2;1;2;1;2;1;3;1;TR1;4895.80516
2023;10517;1;2;1;1;1;2;1;5;3;TR1;3997.722053
2023;10518;1;2;1;1;1;1;1;3;5;TR1;3834.824469
2023;10519;1;2;2;1;1;1;1;5;8;TR1;4742.024196
2023;10521;1;2;1;2;1;1;1;2;3;TR1;5547.738158
2023;10523;1;2;2;2;1;1;1;2;4;TR1;4476.150058
2023;10524;1;2;2;2;1;2;1;4;2;TR1;4088.300704
2023;10525;1;2;2;2;1;2;1;3;3;TR1;3865.490106
2023;10528;1;2;1;2;1;1;1;4;3;TR1;5036.073837
2023;10529;1;2;1;1;1;1;1;4;2;TR1;2520.662702
2023;10531;1;2;1;2;1;1;1;3;3;TR1;4673.640887
2023;10532;1;2;2;2;1;2;1;2;1;TR1;5440.930492
2023;10533;1;2;1;1;1;1;1;4;6;TR1;7246.913935
2023;10535;1;2;2;1;1;2;1;1;4;TR1;3030.314326
2023;10536;1;2;2;2;1;2;1;2;3;TR1;4518.680361
2023;10537;1;2;2;2;1;2;1;2;2;TR1;4109.575345
2023;10538;1;2;2;2;1;2;1;2;4;TR1;3763.769874
2023;10539;1;2;1;2;1;2;1;3;4;TR1;4717.30049
2023;10541;1;1;2;2;1;2;1;3;3;TR1;2209.407299
2023;10543;1;2;1;1;1;1;1;3;3;TR1;3878.143419
2023;10544;1;2;1;2;1;1;1;4;2;TR1;4326.957947
2023;10545;1;2;1;2;1;1;1;3;1;TR1;4852.032646
2023;10546;1;2;2;2;1;2;1;2;3;TR1;3640.015108
2023;10548;1;2;1;2;1;2;1;3;2;TR1;3922.647051
2023;10549;1;2;2;2;1;1;1;5;2;TR1;3426.489424
2023;10551;1;2;1;2;1;1;1;5;2;TR1;4722.575991
2023;10552;1;2;1;1;1;1;1;4;5;TR1;3669.077195
2023;10553;1;2;2;2;1;2;1;5;2;TR1;1778.126834
2023;10555;1;2;1;2;1;2;1;2;1;TR1;4034.256095
2023;10556;1;2;1;2;1;2;1;5;4;TR1;4566.499151
2023;10557;1;2;2;1;1;2;1;5;3;TR1;2556.231367
2023;10558;1;2;1;2;1;1;1;5;4;TR1;4615.518279
2023;10559;1;2;1;2;1;2;1;5;3;TR1;3643.093632
2023;10561;1;2;2;2;1;2;1;2;2;TR1;3504.532796
2023;10562;1;2;2;2;2;2;2;1;1;TR1;4087.74581
2023;10563;1;2;2;2;1;2;1;4;3;TR1;3939.344063
2023;10565;1;2;2;1;1;1;1;3;4;TR1;3550.811971
2023;10566;1;2;2;2;1;1;1;4;5;TR1;5197.092061
2023;10567;1;2;2;2;1;2;1;1;2;TR1;3426.489424
2023;10568;1;2;2;1;1;2;1;5;3;TR1;2165.982108
2023;10569;1;2;1;1;1;1;1;5;3;TR1;4509.013416
2023;10571;1;1;2;2;1;1;1;2;5;TR1;4318.093979
2023;10572;1;2;1;2;1;1;1;5;3;TR1;3880.844223
2023;10573;1;2;1;2;1;2;1;5;2;TR1;3526.219453
2023;10574;1;2;2;2;1;2;1;2;4;TR1;4346.127306
2023;10576;1;1;2;2;1;1;1;2;3;TR1;4314.907456
2023;10577;1;2;2;2;1;2;1;1;1;TR1;4087.74581
2023;10578;1;2;2;2;1;1;1;1;1;TR1;4398.830348
2023;10579;1;2;2;2;1;2;1;2;1;TR1;4896.837443
2023;10581;1;2;1;1;1;2;1;4;2;TR1;4829.39205
2023;10582;1;2;1;2;1;2;1;4;2;TR1;3568.606339
2023;10583;1;2;1;1;1;1;1;5;2;TR1;5309.777057
2023;10584;1;2;1;2;1;1;1;5;2;TR1;3245.179275
2023;10586;1;2;2;2;1;2;1;1;1;TR1;4482.506772
2023;10587;1;2;1;2;1;2;1;3;1;TR1;4541.939789
2023;10588;1;1;1;2;1;2;1;2;3;TR1;4047.881813
2023;10589;1;2;1;2;1;2;1;1;4;TR1;6833.212552
2023;10591;1;1;1;2;1;1;1;5;2;TR1;4722.575991
2023;10592;1;2;1;1;1;1;1;5;3;TR1;4136.951684
2023;10593;1;2;2;2;1;1;1;4;2;TR1;3325.938358
2023;10594;1;2;1;2;1;1;1;2;2;TR1;4778.799351
2023;10595;1;2;2;2;1;1;1;2;5;TR1;3254.633385
2023;10596;1;2;2;1;1;1;1;4;2;TR1;3444.945878
2023;10597;1;2;2;2;1;2;1;5;2;TR1;3112.245152
2023;10598;1;2;1;1;1;2;1;5;3;TR1;3347.338006
2023;10599;1;2;1;1;1;1;1;5;3;TR1;3978.759307
2023;10602;1;1;1;1;1;1;1;5;2;TR1;3426.489424
2023;10603;1;2;1;1;1;1;1;5;3;TR1;3108.804685
2023;10607;1;2;2;2;1;2;1;3;2;TR1;2920.661348
2023;10608;1;2;1;2;1;1;1;3;1;TR1;4398.830348
2023;10609;1;2;1;1;1;1;1;5;4;TR1;6149.891297
2023;10611;1;2;1;2;1;2;1;5;6;TR1;6008.09111
2023;10612;1;2;1;1;1;1;1;5;3;TR1;5065.656021
2023;10613;1;2;1;2;1;1;1;4;1;TR1;4852.032646
2023;10614;1;2;1;2;1;1;1;4;4;TR1;3711.216719
2023;10615;1;2;1;1;1;1;1;4;5;TR1;3448.625761
2023;10617;1;1;1;1;1;1;1;4;2;TR1;3567.429893
2023;10618;1;2;1;2;1;2;1;4;4;TR1;4121.076989
2023;10619;1;1;1;2;1;1;1;3;1;TR1;4896.837443
2023;10621;1;2;1;2;1;1;1;5;2;TR1;4112.58759
2023;10622;1;2;2;2;1;2;1;2;2;TR1;3431.293551
2023;10623;1;1;2;2;1;1;1;4;3;TR1;4433.54076
2023;10624;1;2;1;1;1;2;1;4;2;TR1;3533.099374
2023;10625;1;2;1;2;1;2;1;3;5;TR1;5536.520147
2023;10626;1;2;2;1;1;1;1;4;2;TR1;3458.050169
2023;10627;1;2;2;2;1;2;1;4;4;TR1;4021.111189
2023;10628;1;2;1;2;1;1;1;2;2;TR1;3533.099374
2023;10631;1;1;1;1;1;2;1;4;6;TR1;6537.543015
2023;10632;1;2;1;2;1;2;1;3;5;TR1;4093.357325
2023;10633;1;2;2;2;1;2;1;5;1;TR1;4896.837443
2023;10634;1;2;1;2;1;2;1;2;3;TR1;3710.272669
2023;10635;1;2;1;2;1;2;1;2;3;TR1;3643.093632
2023;10636;1;1;1;1;1;2;1;5;3;TR1;2580.095056
2023;10637;1;2;2;2;1;2;1;3;1;TR1;4034.256095
2023;10638;1;2;2;2;1;2;1;5;5;TR1;7243.030965
2023;10639;1;2;1;2;1;2;1;3;6;TR1;7253.876786
2023;10642;1;2;2;2;1;2;1;1;1;TR1;4206.874342
2023;10644;1;1;2;2;1;1;1;4;5;TR1;3931.661759
2023;10645;1;2;1;1;1;2;1;5;4;TR1;4895.524333
2023;10646;1;2;2;2;1;2;1;2;2;TR1;3112.245152
2023;10647;1;2;1;1;1;2;1;3;4;TR1;3433.059432
2023;10648;1;2;1;2;1;2;1;5;6;TR1;7259.53274
2023;10651;1;1;1;2;1;2;1;5;5;TR1;5779.442433
2023;10652;1;2;1;1;1;1;1;4;4;TR1;4123.574132
2023;10654;1;2;2;1;1;1;1;1;2;TR1;3996.439326
2023;10655;1;2;1;1;1;1;1;3;2;TR1;3533.099374
2023;10656;1;1;1;2;1;1;1;4;1;TR1;4563.694996
2023;10657;1;2;2;2;1;2;1;4;2;TR1;3834.312014
2023;10658;1;2;1;2;1;2;1;5;2;TR1;5250.339418
2023;10659;1;2;1;1;1;1;1;5;2;TR1;5247.306657
2023;10661;1;1;2;2;1;2;1;2;4;TR1;4144.316687
2023;10662;1;2;2;2;1;1;1;3;2;TR1;3179.789436
2023;10663;1;2;2;2;1;1;1;2;4;TR1;1874.190376
2023;10664;1;2;1;2;1;2;1;4;3;TR1;3896.725988
2023;10665;1;1;1;1;1;2;1;5;4;TR1;3387.392887
2023;10666;1;2;2;1;1;1;1;3;3;TR1;3880.844223
2023;10667;1;2;1;2;1;2;1;5;3;TR1;3990.186684
2023;10668;1;2;1;2;1;1;1;3;3;TR1;3878.143419
2023;10669;1;2;2;2;1;1;1;4;3;TR1;5145.32228
2023;10671;1;2;2;2;1;1;1;3;3;TR1;3878.143419
2023;10672;1;2;1;2;1;1;1;2;4;TR1;3318.172889
2023;10673;1;2;1;2;1;2;1;5;10;TR1;4331.575855
2023;10674;1;1;1;2;1;2;1;5;4;TR1;4555.4626
2023;10675;1;2;2;2;1;2;1;4;3;TR1;5443.463133
2023;10676;1;2;2;2;1;1;1;3;4;TR1;4392.936825
2023;10677;1;2;2;1;1;1;1;2;4;TR1;3663.92871
2023;10679;1;2;2;2;1;1;1;2;3;TR1;3064.249214
2023;10681;1;2;1;1;1;1;1;5;4;TR1;3711.216719
2023;10682;1;2;1;1;1;1;1;5;3;TR1;4066.812325
2023;10683;1;2;1;2;1;2;1;3;1;TR1;4895.80516
2023;10684;1;2;1;2;1;2;1;5;2;TR1;4094.79192
2023;10685;1;2;1;2;1;1;1;5;1;TR1;4852.032646
2023;10686;1;2;1;1;1;1;1;4;3;TR1;2130.299882
2023;10687;1;2;1;1;1;1;1;5;2;TR1;3596.795394
2023;10688;1;2;1;1;1;1;1;5;3;TR1;3108.804685
2023;10689;1;1;1;1;1;1;1;5;4;TR1;3102.429955
2023;10691;1;2;2;2;1;1;1;4;3;TR1;3878.143419
2023;10692;1;2;1;1;1;1;1;5;5;TR1;2852.277807
2023;10693;1;1;2;2;1;2;1;4;4;TR1;5420.701271
2023;10695;1;2;1;2;1;1;1;2;5;TR1;5583.914282
2023;10696;1;2;2;2;1;2;1;5;2;TR1;4778.799351
2023;10697;1;2;1;2;1;2;1;4;4;TR1;3387.392887
2023;10698;1;2;2;1;1;1;1;3;1;TR1;4107.325497
2023;10699;1;1;1;1;1;2;1;3;5;TR1;3398.183933
2023;10701;1;2;2;2;1;2;1;2;1;TR1;4190.461548
2023;10702;1;2;2;2;1;2;1;2;1;TR1;4896.837443
2023;10703;1;1;2;1;1;2;1;5;5;TR1;4796.372611
2023;10705;1;2;2;2;1;2;1;5;4;TR1;4306.040687
2023;10706;1;2;2;2;1;2;1;1;1;TR1;4398.830348
2023;10707;1;1;1;2;1;1;1;5;2;TR1;3698.617811
2023;10708;1;1;1;1;1;1;1;2;6;TR1;7256.920936
2023;10709;1;2;1;2;1;2;1;4;2;TR1;3698.617811
2023;10711;1;2;2;2;1;2;1;1;2;TR1;5250.339418
2023;10712;1;2;2;2;1;2;1;5;4;TR1;4663.863036
2023;10713;1;2;2;2;1;1;1;1;4;TR1;2592.648254
2023;10714;1;2;2;2;1;2;2;1;2;TR1;3996.439326
2023;10715;1;2;1;2;1;2;1;2;1;TR1;5440.930492
2023;10716;1;2;1;2;1;1;1;3;3;TR1;4047.881813
2023;10717;1;2;2;2;1;2;1;3;5;TR1;4237.91417
2023;10718;1;2;2;2;1;2;1;1;1;TR1;4674.304825
2023;10721;1;2;2;1;1;1;1;2;3;TR1;3063.570762
2023;10722;1;1;1;1;1;1;1;3;5;TR1;5851.280487
2023;10723;1;1;1;2;1;1;1;3;4;TR1;4215.246351
2023;10724;1;1;2;2;1;1;1;5;3;TR1;3108.804685
2023;10725;1;2;1;2;1;1;1;5;3;TR1;3878.143419
2023;10726;1;2;2;2;1;1;1;2;2;TR1;3179.789436
2023;10727;1;2;2;2;1;2;1;2;8;TR1;6829.701671
2023;10728;1;2;2;2;1;2;1;2;5;TR1;3476.195291
2023;10729;1;2;1;2;1;2;1;2;4;TR1;2839.471327
2023;10731;1;2;1;1;1;1;1;4;4;TR1;5085.462123
2023;10732;1;2;2;2;1;1;1;3;2;TR1;3807.210471
2023;10733;1;2;2;1;1;1;1;2;3;TR1;4448.479296
2023;10734;1;2;2;2;1;1;1;3;3;TR1;4309.048243
2023;10736;1;2;2;1;1;2;1;4;5;TR1;3100.579347
2023;10737;1;2;2;1;1;1;1;4;7;TR1;7246.344033
2023;10738;1;1;2;2;1;2;1;4;1;TR1;5439.783511
2023;10739;1;1;2;2;1;1;1;4;3;TR1;4794.341618
2023;10741;1;2;2;2;1;1;2;2;1;TR1;3769.612518
2023;10742;1;2;2;2;1;2;2;1;1;TR1;4087.74581
2023;10743;1;2;1;2;1;2;1;4;6;TR1;6751.119506
2023;10744;1;1;2;2;1;1;1;5;5;TR1;6104.470105
2023;10745;1;2;2;1;1;2;1;2;4;TR1;3558.497225
2023;10746;1;2;2;1;1;2;1;4;4;TR1;3581.890262
2023;10747;1;2;1;2;1;2;1;3;2;TR1;4778.799351
2023;10748;1;1;2;2;1;1;1;1;5;TR1;4200.956393
2023;10749;1;2;2;2;1;1;1;2;2;TR1;2941.329409
2023;10751;1;2;1;2;1;2;1;5;1;TR1;6527.740214
2023;10753;1;2;1;2;1;2;1;4;3;TR1;5363.512403
2023;10754;1;2;1;1;1;2;1;3;4;TR1;4741.072619
2023;10756;1;2;2;2;1;2;1;5;1;TR1;6469.376862
2023;10757;1;2;1;1;1;2;1;3;3;TR1;5170.857892
2023;10761;1;1;1;1;1;2;1;3;3;TR1;4684.038291
2023;10762;1;2;1;2;1;2;1;5;6;TR1;7024.472363
2023;10763;1;2;2;2;1;2;1;2;1;TR1;4896.837443
2023;10764;1;1;1;2;1;2;1;3;4;TR1;4894.848479
2023;10765;1;2;2;2;1;2;1;3;5;TR1;4968.129581
2023;10766;1;2;1;1;1;2;1;3;8;TR1;6277.019295
2023;10767;1;2;2;1;1;2;1;3;5;TR1;4071.803715
2023;10768;1;2;2;1;1;2;1;3;5;TR1;3198.504311
2023;10769;1;2;2;2;1;2;1;3;4;TR1;3418.693673
2023;10773;1;2;1;1;1;2;1;5;4;TR1;4757.899212
2023;10774;1;2;1;1;1;2;1;3;1;TR1;5280.847067
2023;10775;1;1;1;1;1;2;1;5;6;TR1;7247.540562
2023;10776;1;1;2;1;1;2;1;4;2;TR1;4328.46004
2023;10778;1;1;1;1;1;2;1;3;3;TR1;5408.070169
2023;10779;1;2;1;1;1;2;1;4;2;TR1;5526.5418
2023;10781;1;2;2;1;1;2;1;5;3;TR1;3997.722053
2023;10782;1;1;1;1;1;1;1;5;5;TR1;3746.218083
2023;10783;1;2;2;2;1;2;1;3;1;TR1;4034.256095
2023;10785;1;1;2;2;1;1;1;4;4;TR1;4383.573543
2023;10786;1;2;1;2;1;2;1;5;2;TR1;3112.245152
2023;10787;1;1;1;1;1;1;1;5;6;TR1;6055.842437
2023;10788;1;2;1;2;1;1;1;2;3;TR1;3374.827869
2023;10789;1;2;2;2;1;1;1;3;2;TR1;3398.779878
2023;10791;1;2;1;2;1;1;1;3;6;TR1;3355.884231
2023;10792;1;2;2;2;1;2;1;3;4;TR1;4576.91591
2023;10793;1;2;2;2;1;2;1;4;2;TR1;3426.489424
2023;10794;1;2;2;2;1;1;1;3;5;TR1;4957.525691
2023;10795;1;2;1;1;1;1;1;1;1;TR1;4206.874342
2023;10796;1;2;2;2;1;1;1;2;3;TR1;4314.907456
2023;10798;1;2;1;2;1;2;1;3;3;TR1;4025.092243
2023;10799;1;1;1;2;1;1;1;5;3;TR1;4535.296871
2023;10801;1;2;2;2;1;2;1;3;1;TR1;5109.682263
2023;10802;1;2;1;1;1;2;1;4;3;TR1;4964.775802
2023;10803;1;2;2;2;1;1;1;3;1;TR1;5109.682263
2023;10804;1;2;1;1;1;2;1;3;2;TR1;4380.665995
2023;10805;1;2;1;1;1;1;1;5;6;TR1;3620.887343
2023;10806;1;1;1;1;1;1;1;5;2;TR1;4626.661039
2023;10808;1;2;1;1;1;1;1;4;4;TR1;3121.62509
2023;10812;1;1;1;1;1;2;1;5;3;TR1;3973.582868
2023;10813;1;2;1;2;1;2;1;5;4;TR1;3619.00007
2023;10814;1;2;2;2;1;2;1;3;3;TR1;4314.907456
2023;10815;1;2;1;1;1;2;1;5;3;TR1;4918.143657
2023;10816;1;1;1;1;1;2;1;5;2;TR1;3958.035132
2023;10817;1;2;2;2;1;2;1;5;1;TR1;4852.032646
2023;10818;1;2;1;1;1;2;1;4;2;TR1;2920.661348
2023;10819;1;2;1;2;1;2;1;5;3;TR1;4535.296871
2023;10821;1;2;2;1;1;1;1;2;5;TR1;5251.195491
2023;10823;1;2;2;2;1;2;1;1;2;TR1;4251.332492
2023;10825;1;2;2;1;1;2;1;1;1;TR1;4766.563116
2023;10826;1;2;2;2;1;2;1;3;2;TR1;4283.11178
2023;10827;1;2;1;2;1;2;1;5;2;TR1;5903.219989
2023;10828;1;2;2;2;1;1;1;3;1;TR1;6119.75645
2023;10829;1;2;1;2;1;1;1;5;3;TR1;3212.379841
2023;10831;1;2;2;1;1;2;1;1;1;TR1;4206.874342
2023;10832;1;2;2;2;1;2;1;5;3;TR1;2571.787567
2023;10834;1;2;1;2;1;2;1;3;3;TR1;4535.296871
2023;10835;1;2;2;1;1;2;1;1;4;TR1;3792.437622
2023;10836;1;2;1;1;1;1;1;5;3;TR1;3994.926697
2023;10837;1;2;2;2;1;2;1;1;1;TR1;3769.612518
2023;10838;1;2;1;1;1;2;1;5;2;TR1;3065.937667
2023;10839;1;2;1;1;1;1;1;5;4;TR1;5061.585587
2023;10841;1;1;2;2;1;1;1;5;3;TR1;4066.812325
2023;10842;1;2;1;2;1;2;1;3;3;TR1;3388.894055
2023;10843;1;2;2;2;1;2;2;1;2;TR1;3179.789436
2023;10844;1;1;1;2;1;1;1;5;4;TR1;4215.246351
2023;10845;1;2;1;2;1;1;1;3;1;TR1;4107.325497
2023;10846;1;2;1;2;1;1;1;2;1;TR1;4896.837443
2023;10847;1;1;2;2;1;1;1;5;2;TR1;4722.575991
2023;10848;1;2;1;2;1;1;1;5;2;TR1;4085.408449
2023;10849;1;2;2;2;1;2;1;5;2;TR1;3450.880813
2023;10851;1;2;1;2;1;1;1;5;2;TR1;4722.575991
2023;10852;1;2;1;2;1;1;1;4;4;TR1;3540.642906
2023;10853;1;1;2;2;1;2;1;3;2;TR1;4722.575991
2023;10854;1;2;2;2;1;2;1;4;1;TR1;4895.80516
2023;10856;1;2;1;2;1;1;1;5;3;TR1;3738.169995
2023;10857;1;2;2;2;1;2;1;3;4;TR1;3505.567826
2023;10858;1;2;1;1;1;1;1;5;3;TR1;4066.812325
2023;10859;1;2;1;2;1;2;1;4;3;TR1;2631.306147
2023;10861;1;2;2;2;1;2;1;1;2;TR1;3854.800602
2023;10862;1;1;1;2;1;2;1;5;4;TR1;4742.152145
2023;10864;1;2;2;2;1;2;1;3;4;TR1;4029.626545
2023;10865;1;1;2;2;1;2;1;5;4;TR1;6734.859611
2023;10866;1;2;1;2;1;2;1;3;4;TR1;4742.152145
2023;10868;1;1;2;2;1;2;1;5;5;TR1;4881.586275
2023;10869;1;2;2;2;1;2;2;1;1;TR1;5456.287739
2023;10871;1;2;2;1;1;2;1;5;6;TR1;6625.497077
2023;10872;1;2;1;2;1;2;1;5;6;TR1;5876.639136
2023;10873;1;2;2;2;1;2;1;3;6;TR1;5453.967838
2023;10874;1;1;2;2;1;2;1;4;4;TR1;5148.190778
2023;10875;1;2;2;2;1;2;1;3;2;TR1;4722.575991
2023;10876;1;2;2;2;1;2;1;1;2;TR1;3179.789436
2023;10877;1;2;2;2;1;2;1;2;2;TR1;4036.747882
2023;10878;1;2;2;2;1;2;1;5;2;TR1;4121.93835
2023;10879;1;2;2;2;1;2;1;2;1;TR1;4034.256095
2023;10881;1;1;2;2;1;2;1;3;4;TR1;3790.344835
2023;10882;1;1;2;2;1;1;1;3;3;TR1;4433.54076
2023;10883;1;2;2;2;1;2;1;4;6;TR1;7263.985983
2023;10884;1;2;2;2;1;2;1;3;3;TR1;1312.864714
2023;10885;1;2;2;2;1;2;1;5;6;TR1;2385.687519
2023;10887;1;2;2;2;1;2;1;4;3;TR1;2416.947397
2023;10888;1;2;1;2;1;2;1;2;2;TR1;5306.732559
2023;10889;1;2;2;2;1;2;1;3;4;TR1;5534.729
2023;10891;1;2;1;1;1;2;1;5;4;TR1;3478.815587
2023;10892;1;2;1;2;1;2;1;5;6;TR1;7263.263942
2023;10893;1;2;2;2;1;2;1;3;4;TR1;3120.892213
2023;10894;1;2;1;1;1;2;1;4;5;TR1;5119.730282
2023;10895;1;2;2;2;1;2;1;3;2;TR1;3701.328831
2023;10896;1;2;2;2;1;2;1;5;7;TR1;5451.626695
2023;10897;1;2;1;1;1;2;1;4;5;TR1;6372.026639
2023;10898;1;2;2;2;1;1;1;3;3;TR1;2599.437452
2023;10899;1;1;2;1;1;2;1;4;4;TR1;3433.059432
2023;10901;1;1;1;2;1;2;1;5;2;TR1;4722.575991
2023;10902;1;2;2;1;1;2;1;2;4;TR1;4140.076122
2023;10903;1;2;1;2;1;2;1;3;1;TR1;4206.874342
2023;10904;1;2;1;2;1;2;1;4;4;TR1;4655.256763
2023;10905;1;2;2;2;1;2;1;3;8;TR1;5860.277207
2023;10906;1;2;2;1;1;2;1;5;4;TR1;1536.560294
2023;10907;1;2;2;2;1;2;1;4;5;TR1;3283.402539
2023;10908;1;2;2;2;1;2;1;3;5;TR1;5700.879276
2023;10909;1;2;1;2;1;1;1;3;5;TR1;3729.360417
2023;10911;1;2;2;2;1;1;1;5;3;TR1;5408.185387
2023;10912;1;1;1;2;1;1;1;5;5;TR1;4294.647933
2023;10913;1;1;1;1;1;1;1;3;2;TR1;4776.059303
2023;10914;1;2;2;2;1;2;1;3;2;TR1;3325.938358
2023;10915;1;2;1;1;1;1;1;4;6;TR1;5320.563057
2023;10916;1;2;2;2;1;2;1;3;3;TR1;3440.050157
2023;10917;1;2;1;2;1;2;1;3;2;TR1;3112.245152
2023;10918;1;2;1;2;1;2;1;5;2;TR1;4778.799351
2023;10919;1;2;2;1;1;1;1;5;2;TR1;3426.489424
2023;10921;1;2;1;1;1;1;1;5;5;TR1;4133.389627
2023;10922;1;2;1;1;1;1;1;5;3;TR1;4006.419563
2023;10923;1;2;1;2;1;2;1;5;7;TR1;7259.933071
2023;10924;1;1;1;2;1;1;1;4;4;TR1;5391.476582
2023;10925;1;2;1;1;1;1;1;5;3;TR1;4354.834433
2023;10926;1;2;1;2;1;1;1;5;3;TR1;3107.092495
2023;10927;1;1;1;1;1;1;1;5;4;TR1;3113.104496
2023;10928;1;1;1;2;1;2;1;3;5;TR1;4396.77415
2023;10929;1;2;1;1;1;1;1;3;3;TR1;4387.566535
2023;10931;1;2;2;2;1;2;1;1;1;TR1;4087.74581
2023;10932;1;2;2;2;1;2;1;2;6;TR1;6730.156843
2023;10933;1;2;2;2;1;2;1;1;3;TR1;3847.276796
2023;10934;1;2;1;2;1;1;1;2;6;TR1;7103.782768
2023;10936;1;1;1;1;1;2;1;3;4;TR1;3433.059432
2023;10937;1;2;2;1;1;2;1;4;4;TR1;3505.567826
2023;10938;1;2;2;2;1;1;1;4;5;TR1;6105.314782
2023;10939;1;2;2;2;1;2;1;3;3;TR1;3916.946318
2023;10941;1;1;1;2;1;2;1;3;5;TR1;5715.554175
2023;10942;1;2;1;1;1;1;1;2;3;TR1;2499.154788
2023;10943;1;2;2;2;1;2;1;5;3;TR1;3849.177136
2023;10944;1;2;2;2;1;2;1;3;3;TR1;3878.143419
2023;10946;1;2;2;2;1;2;1;1;1;TR1;4206.874342
2023;10948;1;2;2;2;1;2;1;3;3;TR1;3108.804685
2023;10949;1;1;1;1;1;2;1;3;3;TR1;4289.918986
2023;10951;1;2;2;2;1;2;1;3;5;TR1;4073.420561
2023;10952;1;2;2;2;1;1;1;3;4;TR1;3829.957059
2023;10953;1;2;2;2;1;2;1;3;2;TR1;4579.9315
2023;10954;1;2;2;2;1;2;1;2;5;TR1;4752.572194
2023;10956;1;2;1;2;1;2;1;4;1;TR1;5388.926162
2023;10957;1;2;2;2;1;2;2;1;2;TR1;3695.487064
2023;10958;1;2;1;2;1;2;1;3;4;TR1;5534.729
2023;10959;1;2;2;2;1;2;1;2;3;TR1;4323.375738
2023;10961;1;2;1;1;1;1;1;5;1;TR1;4895.80516
2023;10962;1;2;1;1;1;2;1;2;2;TR1;3426.489424
2023;10963;1;2;2;1;1;2;1;3;1;TR1;4896.837443
2023;10964;1;2;1;2;1;2;1;5;2;TR1;1541.419534
2023;10965;1;2;1;2;1;1;1;3;2;TR1;4725.305476
2023;10966;1;2;1;1;1;1;1;2;3;TR1;2526.579159
2023;10967;1;2;1;1;1;1;1;4;3;TR1;3878.143419
2023;10968;1;2;2;2;1;1;1;5;1;TR1;4896.837443
2023;10971;1;2;1;1;1;1;1;4;2;TR1;4121.93835
2023;10973;1;2;2;2;1;2;1;3;3;TR1;2750.734209
2023;10974;1;2;2;2;1;2;1;2;1;TR1;4852.032646
2023;10975;1;1;2;2;1;1;1;2;3;TR1;4230.750452
2023;10976;1;2;1;2;1;1;1;4;4;TR1;5291.368467
2023;10977;1;2;2;2;1;2;1;2;1;TR1;4206.874342
2023;10978;1;2;2;2;1;1;1;4;6;TR1;6473.859706
2023;10979;1;2;1;2;1;2;1;5;4;TR1;4379.027274
2023;10981;1;1;1;2;1;1;1;3;1;TR1;4895.80516
2023;10982;1;2;1;1;1;1;1;5;4;TR1;4140.076122
2023;10984;1;2;1;2;1;2;1;3;4;TR1;3401.540801
2023;10985;1;2;2;1;1;2;1;2;4;TR1;3476.819528
2023;10986;1;2;2;2;1;2;1;1;1;TR1;4398.830348
2023;10987;1;2;2;2;1;1;1;3;1;TR1;4206.874342
2023;10988;1;2;1;1;1;2;1;4;2;TR1;4015.023809
2023;10989;1;2;1;1;1;1;1;5;3;TR1;3916.946318
