BULTEN_NO,BT_BILG_MASAUSTU,BT_BILG_DIZUSTU,BT_TABLET,BT_TEL_CEP,BT_DIGER_CIHAZ,SON_KULLANIM_ETICARET,YAS,hane_aylik_gelir_grp_5,E_TICARET_YAPTI_MI
148610,1,2,2,1,1,90.0,53,5,0
148610,1,2,2,1,1,1.0,18,5,1
148610,1,2,2,1,1,1.0,49,5,1
148610,1,2,2,1,1,1.0,16,5,1
14871,2,2,1,1,2,3.0,37,3,1
14871,2,2,1,1,2,1.0,33,3,1
14872,2,1,1,1,1,1.0,26,4,1
14872,2,1,1,1,1,1.0,18,4,1
14873,2,2,2,1,1,90.0,29,3,0
14873,2,2,2,1,1,2.0,27,3,1
14874,2,1,2,1,2,1.0,41,5,1
14874,2,1,2,1,2,90.0,40,5,0
14875,2,1,2,1,1,1.0,42,4,1
14875,2,1,2,1,1,1.0,36,4,1
14876,2,2,2,1,2,90.0,24,3,0
14876,2,2,2,1,2,90.0,21,3,0
14877,2,1,2,1,2,1.0,40,4,1
14877,2,1,2,1,2,1.0,39,4,1
14878,2,2,2,1,2,90.0,62,5,0
14878,2,2,2,1,2,1.0,35,5,1
14879,2,2,1,1,1,90.0,40,4,0
148710,2,1,2,1,2,90.0,42,1,0
148710,2,1,2,1,2,90.0,36,1,0
14881,2,2,2,1,2,1.0,32,2,1
14882,1,2,2,1,1,90.0,41,2,0
14882,1,2,2,1,1,1.0,41,2,1
14883,2,2,1,1,2,2.0,50,4,1
14883,2,2,1,1,2,1.0,40,4,1
14885,2,2,2,1,2,90.0,47,1,0
14885,2,2,2,1,2,3.0,20,1,1
14885,2,2,2,1,2,1.0,17,1,1
14885,2,2,2,1,2,1.0,45,1,1
14888,2,2,2,1,1,90.0,46,2,0
14888,2,2,2,1,1,1.0,16,2,1
14888,2,2,2,1,1,90.0,45,2,0
14889,2,2,2,1,2,90.0,70,3,0
14889,2,2,2,1,2,90.0,62,3,0
14891,2,2,2,1,2,3.0,66,4,1
14891,2,2,2,1,2,1.0,56,4,1
14892,2,2,2,1,1,1.0,48,2,1
14892,2,2,2,1,1,2.0,24,2,1
14892,2,2,2,1,1,1.0,16,2,1
14893,1,2,2,1,2,1.0,36,2,1
14893,1,2,2,1,2,1.0,31,2,1
14894,2,1,1,1,1,1.0,38,2,1
14894,2,1,1,1,1,3.0,36,2,1
14895,2,2,1,1,1,90.0,37,3,0
14895,2,2,1,1,1,2.0,35,3,1
14896,2,1,1,1,2,90.0,73,4,0
14896,2,1,1,1,2,1.0,34,4,1
14896,2,1,1,1,2,90.0,67,4,0
14897,2,2,2,1,2,90.0,45,4,0
14897,2,2,2,1,2,90.0,31,4,0
14898,2,1,1,1,1,90.0,53,4,0
14898,2,1,1,1,1,2.0,23,4,1
14898,2,1,1,1,1,90.0,46,4,0
14899,2,1,2,1,2,90.0,51,2,0
14899,2,1,2,1,2,90.0,16,2,0
14899,2,1,2,1,2,90.0,46,2,0
148910,1,1,2,1,2,90.0,52,2,0
148910,1,1,2,1,2,90.0,49,2,0
148910,1,1,2,1,2,90.0,16,2,0
14902,2,2,2,1,2,90.0,48,4,0
14902,2,2,2,1,2,90.0,46,4,0
14902,2,2,2,1,2,1.0,18,4,1
14902,2,2,2,1,2,2.0,25,4,1
14905,1,1,1,1,2,3.0,42,2,1
14905,1,1,1,1,2,1.0,17,2,1
14906,1,1,1,1,1,1.0,57,4,1
14906,1,1,1,1,1,90.0,50,4,0
14907,2,2,2,1,2,90.0,69,1,0
14907,2,2,2,1,2,1.0,16,1,1
14907,2,2,2,1,2,90.0,54,1,0
14909,2,2,2,1,1,3.0,21,2,1
14909,2,2,2,1,1,90.0,30,2,0
14909,2,2,2,1,1,90.0,20,2,0
14911,2,1,1,1,1,2.0,36,2,1
14911,2,1,1,1,1,3.0,31,2,1
14912,2,2,2,1,2,90.0,66,4,0
14912,2,2,2,1,2,90.0,61,4,0
14912,2,2,2,1,2,2.0,42,4,1
14913,2,1,2,1,2,90.0,68,3,0
14913,2,1,2,1,2,90.0,69,3,0
14913,2,1,2,1,2,90.0,20,3,0
14914,2,2,2,1,2,90.0,65,5,0
14914,2,2,2,1,2,1.0,65,5,1
14915,2,2,2,1,2,1.0,34,4,1
14915,2,2,2,1,2,2.0,33,4,1
14916,2,2,1,1,1,90.0,16,4,0
14916,2,2,1,1,1,1.0,44,4,1
14919,2,2,2,1,2,90.0,71,4,0
14919,2,2,2,1,2,90.0,69,4,0
149110,2,1,2,1,1,90.0,58,5,0
149110,2,1,2,1,1,1.0,58,5,1
149110,2,1,2,1,1,1.0,27,5,1
14922,2,2,2,1,2,90.0,50,2,0
14922,2,2,2,1,2,90.0,46,2,0
14922,2,2,2,1,2,90.0,21,2,0
14923,2,2,1,1,1,3.0,34,2,1
14923,2,2,1,1,1,90.0,29,2,0
14925,2,2,1,1,2,90.0,52,2,0
14926,2,2,1,1,1,90.0,35,3,0
14926,2,2,1,1,1,90.0,35,3,0
14927,2,1,2,1,2,1.0,46,3,1
14927,2,1,2,1,2,1.0,39,3,1
14928,2,2,1,1,2,2.0,38,3,1
14928,2,2,1,1,2,1.0,30,3,1
14929,1,2,2,1,2,90.0,55,4,0
14929,1,2,2,1,2,3.0,50,4,1
14929,1,2,2,1,2,90.0,18,4,0
149210,2,1,2,1,2,90.0,38,2,0
149210,2,1,2,1,2,90.0,36,2,0
14931,2,2,2,1,2,90.0,64,4,0
14931,2,2,2,1,2,2.0,28,4,1
14932,2,1,2,1,1,90.0,58,3,0
14932,2,1,2,1,1,1.0,31,3,1
14932,2,1,2,1,1,1.0,58,3,1
14932,2,1,2,1,1,3.0,23,3,1
14932,2,1,2,1,1,3.0,23,3,1
14933,2,2,1,1,1,1.0,52,4,1
14933,2,2,1,1,1,90.0,49,4,0
14933,2,2,1,1,1,1.0,30,4,1
14934,1,1,1,1,1,90.0,49,5,0
14934,1,1,1,1,1,90.0,48,5,0
14934,1,1,1,1,1,90.0,25,5,0
14934,1,1,1,1,1,3.0,22,5,1
14934,1,1,1,1,1,1.0,19,5,1
14935,1,1,2,1,1,90.0,63,4,0
14935,1,1,2,1,1,1.0,25,4,1
14935,1,1,2,1,1,1.0,59,4,1
14939,2,2,2,1,2,90.0,56,4,0
14939,2,2,2,1,2,3.0,20,4,1
14939,2,2,2,1,2,90.0,53,4,0
149310,2,1,1,1,1,1.0,38,5,1
149310,2,1,1,1,1,3.0,29,5,1
14942,2,2,2,1,2,90.0,34,2,0
14942,2,2,2,1,2,90.0,17,2,0
14942,2,2,2,1,2,90.0,17,2,0
14944,1,2,2,1,1,1.0,18,3,1
14944,1,2,2,1,1,90.0,58,3,0
14945,2,1,1,1,1,1.0,48,5,1
14945,2,1,1,1,1,1.0,18,5,1
14945,2,1,1,1,1,1.0,47,5,1
14946,2,1,2,1,2,90.0,59,2,0
14947,1,1,2,1,1,90.0,47,4,0
14947,1,1,2,1,1,1.0,18,4,1
14947,1,1,2,1,1,1.0,22,4,1
14947,1,1,2,1,1,90.0,42,4,0
14948,2,2,2,1,1,2.0,23,1,1
149410,2,2,1,1,1,90.0,56,4,0
149410,2,2,1,1,1,90.0,30,4,0
149410,2,2,1,1,1,90.0,48,4,0
149410,2,2,1,1,1,1.0,23,4,1
149410,2,2,1,1,1,90.0,16,4,0
14951,2,2,1,1,1,90.0,39,2,0
14951,2,2,1,1,1,90.0,39,2,0
14952,2,2,1,1,2,90.0,39,4,0
14952,2,2,1,1,2,90.0,38,4,0
14952,2,2,1,1,2,90.0,16,4,0
14953,2,1,1,1,2,1.0,42,1,1
14953,2,1,1,1,2,1.0,16,1,1
14954,2,1,1,1,1,90.0,55,4,0
14954,2,1,1,1,1,1.0,26,4,1
14954,2,1,1,1,1,90.0,53,4,0
14955,2,2,2,1,1,3.0,38,2,1
14955,2,2,2,1,1,90.0,37,2,0
14956,1,1,2,1,2,1.0,58,4,1
14957,2,2,2,1,2,90.0,57,3,0
14957,2,2,2,1,2,1.0,32,3,1
14959,2,1,1,1,1,3.0,39,4,1
14959,2,1,1,1,1,1.0,34,4,1
14961,2,1,2,1,1,1.0,30,5,1
14961,2,1,2,1,1,3.0,31,5,1
14962,2,2,2,1,2,90.0,52,3,0
14962,2,2,2,1,2,90.0,51,3,0
14963,2,2,2,1,2,1.0,37,2,1
14963,2,2,2,1,2,1.0,35,2,1
14964,2,2,2,1,2,90.0,48,5,0
14964,2,2,2,1,2,90.0,41,5,0
14964,2,2,2,1,2,1.0,22,5,1
14965,2,1,1,1,1,1.0,44,4,1
14965,2,1,1,1,1,90.0,42,4,0
14965,2,1,1,1,1,1.0,19,4,1
14966,2,1,2,1,1,3.0,43,3,1
14966,2,1,2,1,1,1.0,19,3,1
14966,2,1,2,1,1,2.0,42,3,1
14967,1,2,2,1,2,2.0,42,3,1
14967,1,2,2,1,2,1.0,33,3,1
14968,1,1,1,1,1,90.0,50,4,0
14968,1,1,1,1,1,2.0,20,4,1
14968,1,1,1,1,1,90.0,26,4,0
14968,1,1,1,1,1,90.0,50,4,0
14968,1,1,1,1,1,1.0,28,4,1
14969,1,1,2,1,1,1.0,45,4,1
14969,1,1,2,1,1,1.0,17,4,1
14969,1,1,2,1,1,1.0,36,4,1
14969,1,1,2,1,1,1.0,18,4,1
149610,2,1,2,1,2,2.0,55,3,1
149610,2,1,2,1,2,3.0,39,3,1
14971,2,1,2,1,1,90.0,46,4,0
14971,2,1,2,1,1,1.0,19,4,1
14971,2,1,2,1,1,1.0,16,4,1
14971,2,1,2,1,1,90.0,46,4,0
14972,2,2,2,1,2,90.0,63,3,0
14972,2,2,2,1,2,90.0,60,3,0
14972,2,2,2,1,2,3.0,31,3,1
14973,1,2,2,1,2,1.0,41,4,1
14973,1,2,2,1,2,90.0,38,4,0
14973,1,2,2,1,2,90.0,16,4,0
14973,1,2,2,1,2,3.0,17,4,1
14974,2,2,1,1,2,90.0,60,3,0
14974,2,2,1,1,2,1.0,29,3,1
14974,2,2,1,1,2,1.0,35,3,1
14975,2,1,2,1,1,90.0,43,1,0
14976,2,2,1,1,1,90.0,61,1,0
14976,2,2,1,1,1,3.0,30,1,1
14976,2,2,1,1,1,1.0,25,1,1
14977,2,2,2,1,2,1.0,16,4,1
14977,2,2,2,1,2,1.0,38,4,1
14978,2,1,2,1,2,90.0,50,1,0
14978,2,1,2,1,2,90.0,49,1,0
14978,2,1,2,1,2,1.0,25,1,1
14978,2,1,2,1,2,1.0,17,1,1
14979,1,2,1,1,1,1.0,41,2,1
14979,1,2,1,1,1,2.0,16,2,1
14979,1,2,1,1,1,90.0,38,2,0
149710,2,2,2,1,1,90.0,57,1,0
149710,2,2,2,1,1,1.0,19,1,1
14981,2,2,2,1,2,90.0,49,4,0
14981,2,2,2,1,2,2.0,17,4,1
14981,2,2,2,1,2,90.0,47,4,0
14981,2,2,2,1,2,1.0,18,4,1
14982,2,2,2,1,2,90.0,58,3,0
14982,2,2,2,1,2,90.0,54,3,0
14982,2,2,2,1,2,2.0,19,3,1
14983,2,2,2,1,2,90.0,54,2,0
14983,2,2,2,1,2,90.0,51,2,0
14985,2,1,2,1,2,90.0,20,1,0
14985,2,1,2,1,2,90.0,62,1,0
14986,2,2,2,1,1,90.0,49,1,0
14986,2,2,2,1,1,1.0,16,1,1
14986,2,2,2,1,1,1.0,16,1,1
14986,2,2,2,1,1,3.0,18,1,1
14988,2,2,2,1,2,90.0,19,2,0
14988,2,2,2,1,2,90.0,17,2,0
14988,2,2,2,1,2,1.0,17,2,1
14989,2,2,2,1,1,90.0,16,1,0
14989,2,2,2,1,1,90.0,17,1,0
14989,2,2,2,1,1,90.0,35,1,0
149810,2,1,2,1,1,1.0,43,3,1
149810,2,1,2,1,1,90.0,38,3,0
149810,2,1,2,1,1,2.0,16,3,1
14992,2,2,2,1,2,90.0,53,1,0
14993,2,2,1,1,2,1.0,33,2,1
14993,2,2,1,1,2,90.0,32,2,0
14994,1,1,1,1,2,90.0,53,3,0
14994,1,1,1,1,2,3.0,18,3,1
14995,1,2,2,1,2,90.0,53,4,0
14995,1,2,2,1,2,90.0,18,4,0
14995,1,2,2,1,2,2.0,22,4,1
14996,2,2,2,1,1,90.0,52,5,0
14996,2,2,2,1,1,90.0,27,5,0
14996,2,2,2,1,1,90.0,16,5,0
14996,2,2,2,1,1,2.0,18,5,1
14997,2,2,2,1,2,90.0,53,1,0
14997,2,2,2,1,2,90.0,52,1,0
14998,2,2,2,1,2,90.0,51,4,0
14998,2,2,2,1,2,90.0,48,4,0
14999,2,2,2,1,2,1.0,45,1,1
149910,1,1,2,1,2,1.0,41,5,1
149910,1,1,2,1,2,3.0,41,5,1
149910,1,1,2,1,2,1.0,18,5,1
149910,1,1,2,1,2,1.0,16,5,1
15001,2,2,1,1,1,90.0,53,3,0
15001,2,2,1,1,1,1.0,25,3,1
15002,1,2,2,1,2,90.0,39,3,0
15002,1,2,2,1,2,1.0,34,3,1
15003,2,2,2,1,1,90.0,52,4,0
15003,2,2,2,1,1,1.0,28,4,1
15003,2,2,2,1,1,1.0,17,4,1
15004,1,2,2,1,1,3.0,45,5,1
15004,1,2,2,1,1,1.0,18,5,1
15004,1,2,2,1,1,1.0,44,5,1
15004,1,2,2,1,1,1.0,22,5,1
15006,2,2,1,1,1,1.0,42,1,1
15006,2,2,1,1,1,1.0,41,1,1
15006,2,2,1,1,1,3.0,18,1,1
15007,2,2,2,1,2,90.0,72,2,0
15008,2,1,2,1,1,90.0,52,4,0
15008,2,1,2,1,1,90.0,48,4,0
15008,2,1,2,1,1,2.0,25,4,1
15009,2,2,2,1,2,90.0,57,1,0
150010,2,1,2,1,1,2.0,30,3,1
150010,2,1,2,1,1,1.0,23,3,1
15011,1,1,1,1,2,1.0,51,4,1
15011,1,1,1,1,2,1.0,47,4,1
15012,2,1,2,1,2,90.0,56,1,0
15012,2,1,2,1,2,1.0,17,1,1
15013,2,1,2,1,2,2.0,59,2,1
15013,2,1,2,1,2,90.0,57,2,0
15013,2,1,2,1,2,2.0,25,2,1
15014,1,2,2,1,2,90.0,53,3,0
15014,1,2,2,1,2,1.0,23,3,1
15015,2,2,2,1,2,90.0,61,1,0
15016,2,1,2,1,2,1.0,38,4,1
15016,2,1,2,1,2,90.0,32,4,0
15017,2,2,1,1,1,1.0,18,5,1
15017,2,2,1,1,1,2.0,27,5,1
15017,2,2,1,1,1,90.0,49,5,0
15018,2,1,2,1,1,90.0,50,4,0
15018,2,1,2,1,1,90.0,16,4,0
15018,2,1,2,1,1,1.0,23,4,1
15018,2,1,2,1,1,90.0,44,4,0
15018,2,1,2,1,1,90.0,18,4,0
15019,2,2,2,1,2,90.0,48,1,0
15019,2,2,2,1,2,90.0,19,1,0
150110,2,1,1,1,1,1.0,46,5,1
150110,2,1,1,1,1,90.0,16,5,0
150110,2,1,1,1,1,90.0,44,5,0
15021,2,1,1,1,2,90.0,45,3,0
15021,2,1,1,1,2,1.0,16,3,1
15021,2,1,1,1,2,1.0,44,3,1
15022,1,1,1,1,1,2.0,65,1,1
15022,1,1,1,1,1,1.0,21,1,1
15022,1,1,1,1,1,2.0,55,1,1
15023,2,2,2,1,1,1.0,39,3,1
15023,2,2,2,1,1,1.0,30,3,1
15025,2,2,2,1,2,1.0,39,2,1
15026,1,2,2,1,2,90.0,57,4,0
15026,1,2,2,1,2,1.0,22,4,1
15026,1,2,2,1,2,90.0,54,4,0
15027,2,2,2,1,2,2.0,40,1,1
15027,2,2,2,1,2,2.0,18,1,1
15028,2,2,2,1,2,90.0,49,2,0
15028,2,2,2,1,2,90.0,47,2,0
15029,1,2,2,1,1,1.0,59,4,1
15029,1,2,2,1,1,90.0,53,4,0
15029,1,2,2,1,1,2.0,34,4,1
150210,2,1,1,1,2,90.0,65,4,0
150210,2,1,1,1,2,1.0,24,4,1
150210,2,1,1,1,2,1.0,44,4,1
15031,2,1,2,1,2,3.0,58,5,1
15031,2,1,2,1,2,1.0,24,5,1
15031,2,1,2,1,2,90.0,52,5,0
15032,2,1,1,1,1,1.0,36,5,1
15032,2,1,1,1,1,1.0,34,5,1
15033,2,2,2,1,2,1.0,45,1,1
15033,2,2,2,1,2,90.0,62,1,0
15034,1,2,2,1,1,3.0,33,5,1
15034,1,2,2,1,1,1.0,29,5,1
15035,2,1,2,1,2,90.0,34,4,0
15035,2,1,2,1,2,1.0,39,4,1
15036,2,2,2,1,2,90.0,46,4,0
15037,2,1,2,1,2,90.0,50,1,0
15037,2,1,2,1,2,1.0,24,1,1
15038,2,2,2,1,2,90.0,68,4,0
15038,2,2,2,1,2,90.0,66,4,0
15039,2,2,2,1,2,90.0,65,1,0
150310,2,1,2,1,1,1.0,57,4,1
150310,2,1,2,1,1,1.0,28,4,1
150310,2,1,2,1,1,90.0,53,4,0
15041,2,2,2,1,1,2.0,24,1,1
15041,2,2,2,1,1,3.0,23,1,1
15042,2,1,2,1,1,1.0,44,4,1
15042,2,1,2,1,1,90.0,41,4,0
15042,2,1,2,1,1,90.0,16,4,0
15042,2,1,2,1,1,1.0,18,4,1
15043,2,1,1,1,1,1.0,37,4,1
15043,2,1,1,1,1,1.0,35,4,1
15046,2,2,2,1,2,2.0,26,2,1
15046,2,2,2,1,2,1.0,21,2,1
15047,2,1,2,1,2,1.0,34,5,1
15047,2,1,2,1,2,1.0,27,5,1
15048,1,2,2,1,1,90.0,66,3,0
15048,1,2,2,1,1,90.0,56,3,0
15049,2,1,2,1,1,1.0,40,2,1
150410,2,1,1,1,1,1.0,60,5,1
150410,2,1,1,1,1,90.0,57,5,0
150410,2,1,1,1,1,1.0,32,5,1
15051,2,1,2,1,1,90.0,68,3,0
15051,2,1,2,1,1,1.0,34,3,1
15051,2,1,2,1,1,90.0,64,3,0
15052,2,1,2,1,2,1.0,31,4,1
15052,2,1,2,1,2,1.0,30,4,1
15053,2,1,2,1,1,1.0,26,3,1
15053,2,1,2,1,1,1.0,26,3,1
15054,1,2,2,1,1,1.0,32,4,1
15054,1,2,2,1,1,90.0,30,4,0
15055,2,1,2,1,1,90.0,62,1,0
15055,2,1,2,1,1,2.0,61,1,1
15056,2,1,2,1,2,90.0,52,3,0
15056,2,1,2,1,2,90.0,30,3,0
15056,2,1,2,1,2,90.0,28,3,0
15056,2,1,2,1,2,90.0,50,3,0
15057,1,1,1,1,1,1.0,40,4,1
15057,1,1,1,1,1,90.0,30,4,0
15058,2,1,2,1,2,90.0,42,2,0
15058,2,1,2,1,2,2.0,40,2,1
15059,2,1,2,1,2,1.0,37,3,1
15059,2,1,2,1,2,90.0,32,3,0
150510,2,2,2,1,1,3.0,27,1,1
15061,2,1,2,1,1,1.0,27,5,1
15062,1,2,2,1,1,1.0,31,5,1
15062,1,2,2,1,1,1.0,32,5,1
15063,2,1,2,1,2,1.0,35,5,1
15063,2,1,2,1,2,1.0,26,5,1
15064,2,1,2,1,2,1.0,27,1,1
15065,2,1,2,1,2,90.0,57,3,0
15065,2,1,2,1,2,1.0,29,3,1
15066,2,1,2,1,2,1.0,22,1,1
15068,2,2,2,1,2,90.0,46,1,0
15069,2,2,2,1,2,1.0,24,1,1
150610,2,2,2,1,2,1.0,24,4,1
15072,2,1,2,1,1,1.0,62,4,1
15072,2,1,2,1,1,1.0,54,4,1
15074,1,1,2,1,2,1.0,40,2,1
15074,1,1,2,1,2,1.0,22,2,1
15076,2,2,2,1,2,1.0,24,2,1
15077,2,1,2,1,1,90.0,50,3,0
15077,2,1,2,1,1,2.0,23,3,1
15077,2,1,2,1,1,1.0,21,3,1
15077,2,1,2,1,1,1.0,49,3,1
15078,2,2,2,1,2,90.0,23,3,0
15079,2,2,2,1,2,1.0,53,3,1
15079,2,2,2,1,2,1.0,48,3,1
150710,1,1,2,1,2,1.0,59,5,1
150710,1,1,2,1,2,1.0,27,5,1
150710,1,1,2,1,2,1.0,27,5,1
150710,1,1,2,1,2,1.0,53,5,1
15081,2,2,2,1,2,90.0,40,2,0
15081,2,2,2,1,2,1.0,33,2,1
15082,2,1,2,1,2,90.0,60,4,0
15082,2,1,2,1,2,1.0,30,4,1
15084,2,1,2,1,1,1.0,27,2,1
15084,2,1,2,1,1,1.0,26,2,1
15085,2,2,2,1,2,90.0,71,3,0
15085,2,2,2,1,2,90.0,69,3,0
15086,2,2,2,1,2,2.0,52,1,1
15088,2,2,1,1,1,1.0,41,5,1
15088,2,2,1,1,1,1.0,44,5,1
15089,2,1,2,1,1,1.0,27,3,1
15089,2,1,2,1,1,1.0,25,3,1
150810,1,1,2,1,1,3.0,70,2,1
15091,2,2,2,1,2,1.0,37,3,1
15091,2,2,2,1,2,1.0,39,3,1
15092,1,2,1,1,2,90.0,52,1,0
15092,1,2,1,1,2,1.0,18,1,1
15092,1,2,1,1,2,90.0,51,1,0
15094,2,1,2,1,2,90.0,62,4,0
15094,2,1,2,1,2,1.0,25,4,1
15094,2,1,2,1,2,90.0,61,4,0
15095,2,2,2,1,2,1.0,42,3,1
15096,2,2,1,1,1,3.0,41,4,1
15099,2,2,2,1,2,1.0,30,2,1
15099,2,2,2,1,2,1.0,29,2,1
150910,2,1,2,1,1,1.0,35,4,1
150910,2,1,2,1,1,1.0,34,4,1
15101,1,2,1,1,1,1.0,41,1,1
15101,1,2,1,1,1,1.0,23,1,1
15101,1,2,1,1,1,90.0,48,1,0
15102,2,2,2,1,1,90.0,60,1,0
15105,2,2,2,1,1,90.0,35,2,0
15106,2,2,2,1,2,90.0,52,2,0
15106,2,2,2,1,2,1.0,24,2,1
15106,2,2,2,1,2,90.0,50,2,0
15106,2,2,2,1,2,1.0,20,2,1
15107,2,1,2,1,1,1.0,37,3,1
15107,2,1,2,1,1,2.0,25,3,1
15109,1,2,2,1,2,90.0,16,2,0
15111,2,2,2,1,2,90.0,42,3,0
15111,2,2,2,1,2,2.0,18,3,1
15112,2,2,2,1,2,90.0,34,2,0
15112,2,2,2,1,2,1.0,30,2,1
15113,1,2,2,1,1,1.0,57,4,1
15113,1,2,2,1,1,1.0,32,4,1
15113,1,2,2,1,1,1.0,26,4,1
15114,2,1,2,1,2,2.0,45,2,1
15114,2,1,2,1,2,90.0,40,2,0
15115,2,1,1,1,2,1.0,23,2,1
15117,2,2,2,1,2,90.0,42,3,0
15118,2,2,2,1,1,90.0,38,4,0
15118,2,2,2,1,1,2.0,39,4,1
15119,2,2,2,1,2,90.0,66,1,0
151110,2,2,2,1,1,3.0,41,4,1
151110,2,2,2,1,1,90.0,36,4,0
15121,2,1,2,1,1,1.0,45,4,1
15123,2,2,2,1,1,1.0,40,4,1
15123,2,2,2,1,1,90.0,29,4,0
15124,2,2,2,1,2,90.0,54,4,0
15124,2,2,2,1,2,1.0,20,4,1
15125,2,1,2,1,2,1.0,41,4,1
15125,2,1,2,1,2,1.0,34,4,1
15126,2,2,1,1,1,2.0,37,3,1
15126,2,2,1,1,1,1.0,33,3,1
15127,2,2,1,1,2,1.0,45,3,1
15128,2,2,2,1,2,90.0,45,2,0
15128,2,2,2,1,2,2.0,43,2,1
15129,1,1,2,1,1,2.0,24,3,1
15129,1,1,2,1,1,1.0,27,3,1
15132,2,2,2,1,1,90.0,37,4,0
15134,2,2,2,1,1,90.0,41,2,0
15134,2,2,2,1,1,90.0,33,2,0
15135,2,1,2,1,1,1.0,53,2,1
15135,2,1,2,1,1,1.0,16,2,1
15135,2,1,2,1,1,2.0,49,2,1
15136,2,1,2,1,1,1.0,37,5,1
15136,2,1,2,1,1,1.0,36,5,1
15137,2,2,2,1,1,1.0,35,4,1
15138,2,2,2,1,1,2.0,35,1,1
15138,2,2,2,1,1,1.0,34,1,1
15143,1,1,1,1,2,90.0,40,3,0
15143,1,1,1,1,2,90.0,38,3,0
15145,2,2,2,1,1,1.0,22,3,1
15145,2,2,2,1,1,90.0,18,3,0
15151,2,1,1,1,1,1.0,30,5,1
15151,2,1,1,1,1,1.0,28,5,1
15152,2,1,2,1,1,1.0,28,4,1
15152,2,1,2,1,1,1.0,24,4,1
15154,2,1,2,1,2,1.0,45,5,1
15154,2,1,2,1,2,1.0,17,5,1
15154,2,1,2,1,2,1.0,40,5,1
15155,2,1,1,1,2,1.0,39,4,1
15155,2,1,1,1,2,1.0,30,4,1
151510,2,2,2,1,1,2.0,39,3,1
151510,2,2,2,1,1,1.0,30,3,1
15161,2,2,2,1,2,1.0,27,3,1
15161,2,2,2,1,2,2.0,23,3,1
15162,2,1,2,1,2,3.0,44,2,1
15162,2,1,2,1,2,2.0,17,2,1
15162,2,1,2,1,2,3.0,42,2,1
15164,2,1,2,1,1,1.0,33,3,1
15164,2,1,2,1,1,1.0,32,3,1
15165,2,1,2,1,2,90.0,52,4,0
15165,2,1,2,1,2,1.0,23,4,1
15165,2,1,2,1,2,1.0,17,4,1
15165,2,1,2,1,2,1.0,29,4,1
15167,2,1,1,1,2,90.0,67,1,0
15167,2,1,1,1,2,90.0,45,1,0
15169,2,2,2,1,1,1.0,44,5,1
15169,2,2,2,1,1,1.0,42,5,1
15169,2,2,2,1,1,1.0,22,5,1
15169,2,2,2,1,1,1.0,19,5,1
151610,2,2,1,1,1,90.0,55,3,0
151610,2,2,1,1,1,1.0,50,3,1
15171,2,2,2,1,1,1.0,64,4,1
15171,2,2,2,1,1,2.0,55,4,1
15172,2,1,2,1,1,2.0,58,2,1
15173,2,1,2,1,1,2.0,51,1,1
15174,2,1,1,1,1,1.0,42,4,1
15175,2,2,1,1,1,1.0,39,3,1
15175,2,2,1,1,1,1.0,17,3,1
15176,2,1,1,1,2,1.0,42,5,1
15177,2,1,2,1,1,1.0,51,3,1
15177,2,1,2,1,1,1.0,22,3,1
15177,2,1,2,1,1,1.0,16,3,1
15178,2,2,2,1,2,90.0,71,1,0
15179,2,1,2,1,2,90.0,72,3,0
15179,2,1,2,1,2,1.0,55,3,1
15179,2,1,2,1,2,2.0,42,3,1
15179,2,1,2,1,2,1.0,19,3,1
151710,2,1,2,1,1,1.0,50,5,1
151710,2,1,2,1,1,1.0,23,5,1
151710,2,1,2,1,1,2.0,50,5,1
15181,2,2,2,1,2,90.0,41,3,0
15182,2,1,2,1,2,90.0,62,3,0
15183,2,2,2,1,2,1.0,49,2,1
15183,2,2,2,1,2,1.0,18,2,1
15184,2,2,2,1,2,2.0,41,5,1
15185,2,1,2,1,1,90.0,73,4,0
15185,2,1,2,1,1,1.0,46,4,1
15186,1,2,2,1,2,90.0,59,1,0
15187,2,1,2,1,2,1.0,32,1,1
15188,2,2,2,1,2,90.0,59,3,0
15188,2,2,2,1,2,1.0,21,3,1
15188,2,2,2,1,2,90.0,53,3,0
15189,2,1,2,1,1,1.0,51,5,1
15189,2,1,2,1,1,1.0,42,5,1
15189,2,1,2,1,1,1.0,17,5,1
151810,1,2,1,1,1,1.0,43,5,1
151810,1,2,1,1,1,1.0,19,5,1
151810,1,2,1,1,1,2.0,37,5,1
15191,2,2,1,1,2,90.0,69,4,0
15192,2,2,2,1,1,1.0,35,4,1
15193,2,2,2,1,1,90.0,44,5,0
15194,1,1,1,1,1,1.0,48,5,1
15194,1,1,1,1,1,1.0,37,5,1
15195,1,1,1,1,2,3.0,65,4,1
15196,2,2,1,1,2,90.0,50,5,0
15196,2,2,1,1,2,90.0,44,5,0
15197,2,2,2,1,2,90.0,71,5,0
15198,2,1,2,1,1,1.0,66,3,1
15201,2,1,2,1,2,1.0,25,4,1
15202,2,1,2,1,1,90.0,40,5,0
15203,2,1,2,1,2,1.0,42,4,1
15203,2,1,2,1,2,1.0,39,4,1
15204,1,2,2,1,1,2.0,42,2,1
15204,1,2,2,1,1,1.0,33,2,1
15205,2,2,2,1,2,90.0,61,2,0
15206,2,1,2,1,1,1.0,38,4,1
15206,2,1,2,1,1,2.0,34,4,1
15207,1,1,1,1,2,90.0,60,3,0
15207,1,1,1,1,2,1.0,31,3,1
15207,1,1,1,1,2,90.0,61,3,0
